# cwtools guard baseline. Regenerate with scripts/md-guard.sh --bless
# corpus: Millennium-Dawn @ 44940966fe
# rules:  cwtools-hoi4-config/Config @ 46d5886
file,line,severity,code,message
common/decisions/99_lar_agent_recruitment_decisions.txt,160,Warning,CW100,Localisation key recruit_in_europe_state is not defined for any language
common/decisions/99_lar_agent_recruitment_decisions.txt,275,Warning,CW100,Localisation key recruit_in_europe_state is not defined for any language
common/decisions/99_lar_agent_recruitment_decisions.txt,389,Warning,CW100,Localisation key recruit_in_europe_state is not defined for any language
common/decisions/99_lar_agent_recruitment_decisions.txt,504,Warning,CW100,Localisation key recruit_in_europe_state is not defined for any language
common/decisions/99_lar_agent_recruitment_decisions.txt,619,Warning,CW100,Localisation key recruit_in_europe_state is not defined for any language
common/decisions/99_lar_agent_recruitment_decisions.txt,756,Warning,CW100,Localisation key recruit_in_europe_state is not defined for any language
common/decisions/99_lar_agent_recruitment_decisions.txt,890,Warning,CW100,Localisation key recruit_in_europe_state is not defined for any language
common/decisions/Algeria.txt,4830,Warning,CW100,Localisation key ALG_ucav_development is not defined for any language
common/decisions/Bosnia.txt,1010,Information,CW272,This is a deprecated command. Use add_country_leader_role instead when possible.
common/decisions/Bosnia.txt,1036,Information,CW272,This is a deprecated command. Use add_country_leader_role instead when possible.
common/decisions/Bosnia.txt,1063,Information,CW272,This is a deprecated command. Use add_country_leader_role instead when possible.
common/decisions/Bosnia.txt,1090,Information,CW272,This is a deprecated command. Use add_country_leader_role instead when possible.
common/decisions/Bosnia.txt,1118,Information,CW272,This is a deprecated command. Use add_country_leader_role instead when possible.
common/decisions/Bosnia.txt,1144,Information,CW272,This is a deprecated command. Use add_country_leader_role instead when possible.
common/decisions/Bosnia.txt,1171,Information,CW272,This is a deprecated command. Use add_country_leader_role instead when possible.
common/decisions/Bosnia.txt,1200,Information,CW272,This is a deprecated command. Use add_country_leader_role instead when possible.
